price,year,manufacturer,model,odometer,type,paint_color,state,lat,long
10999,2016,chevrolet,malibu,43672,sedan,,ne,40.835948,-96.728619
34999,2020,ford,edge,2785,SUV,black,ne,41.438366,-97.316899
28888,2018,lincoln,mkc,24383,SUV,,ne,41.438366,-97.316899
31949,2017,bmw,430i,35119,sedan,white,ne,41.438366,-97.316899
21500,2013,gmc,sierra,66450,pickup,white,ne,40.3914,-95.8382
11950,2010,mercedes-benz,benz glk 350 4matic,67000,SUV,white,ne,40.851,-96.711
7900,2008,mercedes-benz,,227000,SUV,silver,ne,40.7378,-96.8445
25000,2009,ram,1500,55300,truck,red,ne,40.7568,-96.6523
5500,2006,infiniti,g35x,167000,,silver,ne,40.7285,-96.6023
6700,2008,honda,odyssey ex-l,169649,mini-van,silver,ne,40.7285,-96.606
4900,2006,volkswagen,jetta tdi,141500,sedan,silver,ne,40.780671,-97.101974
37590,2019,tesla,model 3 standard range,10751,sedan,silver,nv,36.17,-115.12
23590,2017,nissan,maxima sv (2017.5) sedan,40463,sedan,black,nv,36.17,-115.12
24990,2020,honda,insight ex sedan 4d,8921,sedan,blue,nv,36.17,-115.12
16590,2017,toyota,yaris se hatchback sedan,15015,sedan,white,nv,36.17,-115.12
24990,2018,infiniti,qx30 premium sport,20142,hatchback,,nv,36.17,-115.12
20990,2015,infiniti,q40 sedan 4d,49012,sedan,,nv,36.17,-115.12
26590,2016,bmw,5 series 535i sedan 4d,38979,sedan,blue,nv,36.17,-115.12
27990,2017,infiniti,qx60 3.5 sport utility,26355,other,blue,nv,36.17,-115.12
22990,2013,hyundai,genesis coupe 3.8 track,21116,coupe,black,nv,36.17,-115.12
34590,2020,honda,cr-v hybrid ex-l sport,10700,other,black,nv,36.17,-115.12
26990,2018,audi,a3 sportback e-tron premium,40989,wagon,blue,nv,36.17,-115.12
34990,2017,dodge,durango r/t sport utility,27451,other,black,nv,36.17,-115.12
26990,2020,nissan,murano s sport utility 4d,2921,other,,nv,36.17,-115.12
16590,2009,infiniti,g g37 convertible 2d,81993,other,silver,nv,36.17,-115.12
39990,2020,hyundai,palisade sel sport,20363,other,white,nv,36.17,-115.12
37590,2013,audi,rs 5 coupe 2d,50122,coupe,,nv,36.17,-115.12
36990,2020,toyota,tacoma double cab trd,5246,pickup,black,nv,36.17,-115.12
17990,2019,kia,forte s sedan 4d,20854,sedan,silver,nv,36.17,-115.12
18590,2015,hyundai,genesis 3.8 sedan 4d,100176,sedan,,nv,36.17,-115.12
25590,2018,mitsubishi,outlander phev sel,25384,other,black,nv,36.17,-115.12
33990,2020,lexus,nx 300 sport utility 4d,2403,hatchback,silver,nv,36.17,-115.12
17590,2017,kia,optima plug-in hybrid ex,36079,sedan,black,nv,36.17,-115.12
44995,2018,,Maserati Levante,20697,,,nj,40.2043,-74.1779
22222,2014,dodge,gr caravan,23000,mini-van,blue,nj,40.67,-73.9367
24995,2018,mercedes-benz,gla,21767,,,nj,40.2043,-74.1779
13999,2005,gmc,sierra 1500 slt,144432,pickup,black,nj,39.9999,-74.2228
85995,2020,cadillac,ct6-v,4325,,,nj,40.2043,-74.1779
18500,2006,ram,1500 slt,124061,pickup,white,nj,39.9999,-74.2228
13999,2013,nissan,frontier sv,144567,pickup,white,nj,39.9999,-74.2228
26995,2017,toyota,tacoma,105615,,,nj,40.2043,-74.1779
17995,2018,kia,sorento,28985,,,nj,40.2043,-74.1779
31495,2018,lincoln,continental,20162,,,nj,40.2043,-74.1779
16995,2018,ford,escape,35048,,,nj,40.2043,-74.1779
33995,2018,audi,q5,3327,,,nj,40.2043,-74.1779
21995,2018,subaru,forester,14451,,,nj,40.2043,-74.1779
26900,2015,audi,a8l quattro,98000,sedan,white,nj,40.2458,-74.2768
19995,2018,jeep,cherokee,31291,,,nj,40.2043,-74.1779
21495,2019,jeep,cherokee,17806,,,nj,40.2043,-74.1779
31995,2018,gmc,yukon xl,70750,,,nj,40.2043,-74.1779
15495,2015,honda,cr-v,63739,,,nj,40.2043,-74.1779
45995,2014,cadillac,cts-v sedan,29581,,,nj,40.2043,-74.1779
20995,2017,mazda,cx-5,29693,,,nj,40.2043,-74.1779
20995,2021,kia,seltos,7205,,,nj,40.2043,-74.1779
4500,2007,ford,fusion se,116000,,,nm,34.969253,-106.630982
3200,2003,subaru,legacy,175123,hatchback,grey,nm,35.0726,-106.5749
4600,2006,ford,f-150,185123,truck,grey,nm,35.0726,-106.5749
12900,2016,toyota,camry,26000,,,nm,35.104977,-106.628582
17990,2014,volkswagen,jetta sportwagen 2.0l,31374,wagon,red,nm,35.11,-106.62
30990,2015,gmc,sierra 1500 crew cab sle,61289,pickup,white,nm,35.11,-106.62
25990,2018,gmc,canyon crew cab pickup 4d 5,45354,pickup,silver,nm,35.11,-106.62
23990,2018,chevrolet,colorado extended cab,27607,pickup,white,nm,35.11,-106.62
22990,2014,ford,f150 super cab stx pickup,59627,pickup,black,nm,35.11,-106.62
20990,2015,volkswagen,eos komfort,70384,other,black,nm,35.11,-106.62
29990,2009,chevrolet,corvette coupe 2d,52064,coupe,silver,nm,35.11,-106.62
31422,2012,chevrolet,silverado 2500hd,144613,,,nm,35.004363,-106.049794
43727,2016,gmc,sierra 1500,27139,,,nm,35.004363,-106.049794
28590,2019,ram,1500 classic quad cab,21716,pickup,silver,nm,35.11,-106.62
27590,2016,lincoln,mkx reserve sport,23615,other,silver,nm,35.11,-106.62
16990,2014,subaru,xv crosstrek hybrid,98341,hatchback,green,nm,35.11,-106.62
28990,2017,gmc,canyon extended cab sle,13340,pickup,,nm,35.11,-106.62
28590,2013,gmc,yukon denali sport utility,69535,SUV,white,nm,35.11,-106.62
23590,2020,chevrolet,equinox ls sport,3003,other,silver,nm,35.11,-106.62
16990,2016,mazda,mazda3 i sport sedan 4d,25251,sedan,white,nm,35.11,-106.62
20590,2017,fiat,124 spider classica,13523,other,,nm,35.11,-106.62
19590,2015,honda,odyssey ex-l minivan 4d,64341,van,white,nm,35.11,-106.62
8499,2006,nissan,murano,140860,SUV,,ny,42.897294,-78.697401
7499,2009,saturn,vue,108640,SUV,black,ny,42.897294,-78.697401
10800,2013,toyota,venza xle,55000,,,ny,42.5357,-79.1628
15000,1949,dodge,,100000,pickup,white,ny,43.2106,-78.5745
12500,2008,gmc,yukon slt,164890,,,ny,42.604636,-79.046959
14999,2011,toyota,sienna le,77347,mini-van,silver,ny,42.989707,-78.873296
6500,2012,chevrolet,silverado 1500,225000,,black,ny,42.8811,-78.8104
21499,2013,ram,1500 4x4 crew cab,93086,pickup,grey,ny,42.989628,-78.873274
15599,2014,subaru,forester 2.5i touring,93539,SUV,blue,ny,42.989675,-78.873296
10499,2011,subaru,forester 2.5x,93529,SUV,red,ny,42.989691,-78.87321
15499,2013,cadillac,srx luxury collection,80591,SUV,white,ny,42.989691,-78.873274
8999,2011,hyundai,sonata limited,89469,sedan,white,ny,42.989722,-78.873274
18499,2001,chevrolet,corvette,65719,coupe,silver,ny,42.989628,-78.873274
10499,2013,ford,fusion se,73011,sedan,red,ny,42.989707,-78.873317
7499,2011,chevrolet,cruze lt,80202,sedan,,ny,42.989738,-78.873188
5500,2007,nissan,murano,150000,,silver,ny,42.9255,-78.7481
4500,2005,chevrolet,equinox ls,130000,,grey,ny,42.9255,-78.7481
2250,2000,chrysler,300m,164500,sedan,,ny,43.0028,-78.8547
3900,2008,gmc,,92000,,,ny,42.836907,-78.782305
5900,2007,buick,,120000,,,ny,43.060158,-77.635419
27495,2015,dodge,grand caravan wheelchair,56344,van,white,ny,43.220454,-77.819038
9900,1988,gmc,sierra 3500 sle,135674,,,ny,42.574276,-79.10233
6500,2001,cadillac,eldorado esc,91433,,,ny,42.377506,-79.450325
3500,2007,chevrolet,cobalt,35913,sedan,red,ny,43.1419,-78.8785
7900,1994,,1994 Mustang GT Convertible,54345,convertible,red,ny,42.9719,-78.8769
2000,2003,chevrolet,silverado,200000,pickup,,ny,43.0908,-78.9644
4700,2013,hyundai,elantra gls 4dr sedan,176000,,,ny,43.094957,-76.162205
4500,2000,lincoln,ls,57360,sedan,white,ny,42.8614,-78.8205
26000,2015,jeep,wrangler sport,68406,other,white,nh,42.5274,-71.7563
39990,2013,ford,f-350 super duty,34013,other,,nh,42.834977,-71.107791
29000,2016,jeep,wrangler unlimited,84000,,grey,nh,42.926634,-72.287357
4500,2013,ford,focus,112000,,,nh,43.2517,-71.9617
11995,2009,toyota,tacoma,125000,pickup,black,nh,43.188723,-71.504929
27995,2014,chevrolet,silverado 1500,113233,truck,,nh,42.962853,-71.064426
69990,2020,chevrolet,silverado medium duty,2375,other,red,nh,42.834977,-71.107791
17995,2015,subaru,outback awd limited,78248,,,nh,43.271723,-71.462803
11900,2012,bmw,135i convertible,127000,convertible,black,nh,43.19315,-71.537476
14995,2014,honda,accord sport,76174,sedan,,nh,43.271723,-71.462803
5995,2012,nissan,versa special edition,85394,hatchback,,nh,43.271723,-71.462803
14795,2017,chevrolet,cruze lt,39522,sedan,,nh,43.271723,-71.462803
14995,2016,mini,cooper clubman s edition,99928,,,nh,43.271723,-71.462803
8995,2017,chevrolet,sonic lt,87365,sedan,,nh,43.271723,-71.462803
12995,2015,hyundai,sonata liited hybrid,76700,,,nh,43.271723,-71.462803
6995,2015,chevrolet,spark hatchback,62214,hatchback,,nh,43.271723,-71.462803
10995,2014,subaru,impreza awd premium wagon,89174,,,nh,43.271723,-71.462803
7995,2015,ford,fiesta se,60717,sedan,,nh,43.271723,-71.462803
12995,2015,honda,accord lx sedan,85782,sedan,,nh,43.271723,-71.462803
15495,2016,subaru,impreza sport limited awd,75196,,,nh,43.271723,-71.462803
8995,2017,mitsubishi,mirage g4 sedan,38632,sedan,,nh,43.271723,-71.462803
13995,2018,subaru,impreza awd,74218,,,nh,43.271723,-71.462803
13795,2019,nissan,sentra sv sedan,28055,sedan,,nh,43.271723,-71.462803
6995,2017,mitsubishi,mirage hatchback,92858,hatchback,,nh,43.271723,-71.462803
7900,2014,nissan,maxima,111310,,,oh,36.0725,-86.724
3500,2005,mercedes-benz,,95000,convertible,black,oh,39.0217,-84.4989
7500,2007,nissan,armada,151000,,,oh,39.1657,-84.233
10295,2016,honda,fit,83553,hatchback,blue,oh,39.355403,-84.396202
2595,2003,ford,f-150,149055,pickup,red,oh,39.2353,-84.4619
493,2019,,Alpha Romeo Stelvio Sport,6800,SUV,green,oh,39.317,-84.2438
29900,2015,ram,3500,194900,truck,white,oh,39.1573,-85.2938
20900,2008,ram,3500,216000,truck,blue,oh,39.1573,-85.2938
10000,1992,volkswagen,cabriolet,74615,convertible,white,oh,39.264,-84.3836
44900,2015,,international 4300,163456,,yellow,oh,39.3402,-84.3998
8400,2010,volkswagen,jetta sedan 4dr auto limited pzev,1,sedan,silver,oh,39.171991,-84.271999
6170,2011,volkswagen,jetta,130834,sedan,white,oh,38.678459,-84.600891
9700,2011,toyota,corolla 4dr sdn auto s (natl),126872,sedan,,oh,39.171991,-84.271999
8995,2013,nissan,rogue awd 4dr s,146470,SUV,black,oh,39.171991,-84.271999
6975,2016,chevrolet,cruze limited 4dr sdn auto lt w/1lt,88422,sedan,red,oh,39.171991,-84.271999
7995,2010,mercury,mariner fwd 4dr premier,159787,SUV,silver,oh,39.171991,-84.271999
8995,2010,dodge,nitro 4wd 4dr sxt *ltd avail*,145649,SUV,,oh,39.171991,-84.271999
9995,2014,chevrolet,cruze 4dr sdn auto 1lt,80859,sedan,red,oh,39.171991,-84.271999
65900,2021,,Isuzu NPR HD,556,,white,oh,39.3402,-84.3998
7995,2007,buick,lacrosse 4dr sdn cxl,96838,sedan,,oh,39.171991,-84.271999
10495,2012,chrysler,300 4dr sdn v6 limited rwd,150429,sedan,grey,oh,39.171991,-84.271999
2900,1998,buick,park avenue 4dr sdn,1,sedan,white,oh,39.171991,-84.271999
2450,2002,ford,"explorer 4dr 114"" wb xlt",1,SUV,,oh,39.171991,-84.271999
5975,2011,nissan,rogue awd 4dr sv,170997,SUV,,oh,39.171991,-84.271999
3550,2011,buick,regal 4dr sdn cxl rl1 (russelsheim) *ltd avail*,178988,sedan,custom,oh,39.171991,-84.271999
4975,2012,ford,fusion 4dr sdn se fwd,132934,sedan,blue,oh,39.171991,-84.271999
8995,2014,honda,accord,111822,sedan,,oh,39.355403,-84.396202
22990,2013,lexus,is 250c convertible 2d,67266,convertible,black,oh,39.09,-84.51
1950,1989,ford,f150,47938,pickup,white,oh,38.9595,-84.6255
26995,2013,gmc,sierra,121000,,,oh,40.0987,-84.6342
29990,2017,jaguar,xf 20d premium sedan 4d,13916,sedan,,oh,39.09,-84.51
4500,2013,dodge,avenger,174634,sedan,black,ok,35.434843,-97.551171
6995,2007,dodge,nitro,161011,SUV,silver,ok,35.434843,-97.551171
5199,2013,chevrolet,impala,182232,sedan,grey,ok,35.434843,-97.551171
17900,2017,ford,focus,44974,hatchback,grey,ok,35.435501,-97.518547
38990,2017,jeep,wrangler unlimited rubicon,20676,other,red,ok,35.46,-97.51
22990,2013,ford,f150 supercrew cab xlt,71288,pickup,,ok,35.46,-97.51
34590,2015,chevrolet,silverado 1500 crew,36240,pickup,blue,ok,35.46,-97.51
30990,2018,audi,a4 premium plus sedan 4d,9769,sedan,blue,ok,35.46,-97.51
36996,2015,ram,3500,177126,,,ok,30.649402,-97.867069
10499,2017,chevrolet,cruze,42000,sedan,silver,ok,35.44446,-97.548016
10299,2016,nissan,altima 2.5 4dr sedan,81222,sedan,grey,ok,35.44446,-97.548016
9950,2016,toyota,corolla,91555,sedan,black,ok,35.4445,-97.5619
4950,2005,nissan,altima se-r,166555,sedan,red,ok,35.4445,-97.5619
59995,2017,ram,2500,86303,pickup,black,ok,32.962772,-96.83799
0,2019,ford,f-250sd,13570,truck,white,ok,34.19709,-97.16056
6000,1965,chevrolet,impala,42000,coupe,,ok,35.4449,-97.446
37590,2011,chevrolet,corvette grand sport,42017,coupe,red,ok,35.46,-97.51
44988,2017,ram,2500 laramie,163339,truck,silver,ok,35.199,-97.4841
39590,2020,ford,mustang gt coupe 2d,728,coupe,blue,ok,35.46,-97.51
16750,2016,chrysler,300,101186,sedan,red,ok,35.435501,-97.518547
2500,2018,jeep,compass,40500,,,ok,35.372762,-97.503614
3495,1995,lincoln,,151000,sedan,red,ok,35.5184,-97.5746
3695,1995,ford,f-150 xlt,2,,,ok,35.364055,-97.503766
47999,2016,ford,f350,111536,,,ok,30.649254,-97.865696
14998,2016,kia,forte koup,12904,,,ok,37.710584,-97.209255
31995,2019,ford,ranger,23474,truck,silver,or,45.876983,-119.293925
35990,2016,ram,1500,54420,truck,silver,or,45.876983,-119.293925
48984,2020,jeep,wrangler,9833,SUV,,or,45.334794,-122.762079
46638,2018,jeep,wrangler jk,21868,SUV,,or,45.334794,-122.762079
2990,1999,buick,century,82006,sedan,white,or,44.083056,-123.153025
71938,2017,ram,3500,29210,truck,,or,45.334794,-122.762079
8500,1959,volvo,pv 544 sport,75247,,,or,44.0915,-121.4073
631,2019,audi,q7,25107,SUV,,or,44.114947,-121.292667
44995,2016,ram,2500,110990,pickup,silver,or,44.083056,-123.153025
28990,2007,chevrolet,silverado,96238,pickup,silver,or,45.382346,-122.605132
28990,2003,toyota,land cruiser,165800,wagon,white,or,45.382346,-122.605132
18990,1999,ford,f-250,97835,pickup,white,or,45.382346,-122.605132
28990,2016,audi,sq5,78294,SUV,white,or,45.382346,-122.605132
11995,2013,lexus,ct,133119,hatchback,,or,45.382346,-122.605132
16990,2012,audi,q5,82325,SUV,,or,45.382346,-122.605132
0,2018,ford,f-350,47400,truck,,or,45.407237,-122.625196
24990,2013,toyota,sienna,75268,wagon,red,or,45.382346,-122.605132
37990,2016,ford,f-150,46192,pickup,,or,45.382346,-122.605132
55995,2019,ford,super duty f-350 drw,63310,truck,silver,or,45.509778,-122.967379
44990,2014,ram,2500,91889,pickup,brown,or,45.382346,-122.605132
26990,2002,toyota,land cruiser,187404,wagon,,or,45.382346,-122.605132
18990,2015,toyota,sienna,146024,wagon,white,or,45.382346,-122.605132
29990,2000,ford,f-350,135200,pickup,,or,45.382346,-122.605132
46990,2017,cadillac,escalade,72362,SUV,white,or,45.382346,-122.605132
28990,2012,mitsubishi,lancer,84001,sedan,white,or,45.382346,-122.605132
5995,2007,toyota,sienna le awd,188239,mini-van,blue,pa,40.626526,-75.426486
7995,2010,toyota,highlander base 4wd,183000,SUV,silver,pa,40.626526,-75.426486
5500,2008,lincoln,mkx,173864,SUV,white,pa,40.6328,-75.8513
2450,2007,nissan,murano,204000,,,pa,40.589,-75.465
9295,2011,volvo,xc90,127683,SUV,black,pa,40.894535,-74.152367
15995,2009,ford,f-250,76627,pickup,white,pa,40.894535,-74.152367
64995,2019,ram,3500 tradesman hd 4x4 dually,72560,other,black,pa,40.894535,-74.152367
2800,2008,mazda,3 mazda3 manual,252759,sedan,black,pa,40.6068,-75.4781
4300,2005,toyota,camry le 4dr sedan,154540,sedan,green,pa,40.6068,-75.4781
16495,2012,chevrolet,silverado,152381,pickup,black,pa,40.894535,-74.152367
4100,2006,saturn,ion,58000,sedan,green,pa,40.6068,-75.4781
6400,2008,volvo,c70 t5 2dr convertible,127240,convertible,,pa,40.617325,-75.441437
3200,2008,chrysler,town & country,200187,,,pa,40.6516,-75.224
39950,2007,ford,f650 xlt,97312,,,pa,40.5076,-75.3888
4900,2006,dodge,caravan sxtmini van,106270,van,,pa,40.617325,-75.441437
6600,2011,kia,soul +crossover 5m,130149,wagon,,pa,40.617325,-75.441437
4650,2006,toyota,avalon,173250,sedan,,pa,40.6937,-75.111
7900,2014,nissan,versa note svhatchback,84675,hatchback,,pa,40.617325,-75.441437
6500,2010,toyota,corolla le,95000,other,grey,pa,40.6517,-75.223
4900,2007,kia,spectra exsedan (2l i4 4a,120551,sedan,,pa,40.617325,-75.441437
11750,2012,chevrolet,camaro,100000,,,pa,40.0177,-75.2594
3400,2008,chrysler,pt cruiser basewagon,171120,van,,pa,40.617325,-75.441437
3600,2005,chrysler,pt cruiser basewagon,107773,van,,pa,40.617325,-75.441437
7495,2006,subaru,forester,75672,SUV,white,pa,40.857,-73.3146
29995,2015,ram,2500 crew cab,157824,pickup,white,pa,40.857,-73.3146
6495,2012,volkswagen,cc 2.0t sport sedan,114000,sedan,black,pa,40.641182,-75.602074
25900,2017,toyota,tacoma,93642,truck,white,ri,41.7766,-71.4383
15995,2014,jeep,cherokee,121144,SUV,custom,ri,41.6161,-72.1425
25995,2014,chevrolet,silverado 2500 hd crew cab,119039,pickup,white,ri,41.6161,-72.1425
10000,2015,toyota,camry,140000,sedan,white,ri,41.7741,-71.4326
8499,2006,chevrolet,silverado,127000,,,ri,41.9429,-71.286362
9500,2014,kia,sorento lx awd,121840,SUV,white,ri,41.7766,-71.4383
6550,2016,kia,soul,129242,wagon,green,ri,41.7766,-71.4383
14999,2006,ford,f350,106000,,,ri,41.9429,-71.286362
5995,2005,mercury,mountaineer premier,155,,,ri,42.886478,-71.149249
5995,2013,chevrolet,cruze,141,,,ri,42.886478,-71.149249
1600,2005,mercedes-benz,benz e320,200000,,,ri,41.754241,-71.480858
8950,2011,honda,accord special edition,121900,,black,ri,41.8541,-71.4378
5995,2005,nissan,xterra,180,,,ri,42.886478,-71.149249
43590,2020,jeep,wrangler unlimited sport,9454,SUV,,ri,41.82,-71.41
47590,2019,,Genesis G90 5.0 Ultimate Sedan,36664,sedan,,ri,41.82,-71.41
21500,2013,lexus,gs 350 f sport,100000,,grey,ri,41.5944,-71.252
31590,2017,jeep,wrangler unlimited sport,35391,SUV,black,ri,41.82,-71.41
39990,2019,gmc,sierra 1500 double cab,7256,pickup,black,ri,41.82,-71.41
5995,2006,chevrolet,hhr lt,109,,,ri,42.886478,-71.149249
6450,2013,hyundai,elantra,121001,sedan,grey,ri,41.7766,-71.4383
19500,1966,chevrolet,,100,,,ri,41.5371,-72.0849
23995,2013,ford,f-150,64508,pickup,grey,ri,41.666672,-70.300985
28995,2014,ford,f-150,22929,pickup,black,ri,41.666672,-70.300985
31590,2017,jeep,wrangler unlimited sport,19141,SUV,black,ri,41.82,-71.41
28590,2018,audi,q5 premium sport utility 4d,31033,SUV,silver,ri,41.82,-71.41
3000,2002,,PT Cruiser,149590,coupe,red,ri,41.6211,-71.089
64900,2011,,kenworth t270,244889,truck,green,ri,41.66203,-71.571768
12700,2020,honda,cr-v awd ex-l,12440,SUV,blue,ri,41.1715,-71.5748
29990,2018,audi,q5 premium sport utility 4d,22574,SUV,silver,ri,41.82,-71.41
29990,2018,audi,q5 premium sport utility 4d,23316,SUV,silver,ri,41.82,-71.41
9950,1976,cadillac,eldorado convertible,54000,convertible,red,ri,41.614945,-71.466923
26988,2007,gmc,sierra 2500 slt,1,,,sc,36.1165,-80.0831
15590,2016,,Scion iM Hatchback 4D,64923,hatchback,blue,sc,32.78,-79.99
26990,2014,dodge,durango r/t sport utility,69612,SUV,silver,sc,32.78,-79.99
24000,1976,,triumph tr6,61817,convertible,blue,sc,32.815829,-80.148954
22990,2017,jaguar,xe 25t premium sedan 4d,43317,sedan,white,sc,32.78,-79.99
7450,2008,bmw,335xi,177700,sedan,,sc,34.0853,-80.9167
30590,2017,dodge,durango gt sport utility,52924,SUV,black,sc,32.78,-79.99
35590,2019,dodge,durango gt sport utility,27503,other,red,sc,32.78,-79.99
21990,2018,hyundai,sonata limited sedan 4d,14945,sedan,white,sc,32.78,-79.99
6800,2006,chevrolet,impala lt,73000,,,sc,32.938788,-80.064871
36500,2017,porsche,cayenne,74550,,silver,sc,32.853,-79.9913
25590,2018,jaguar,xe 25t premium sedan 4d,30896,sedan,,sc,32.78,-79.99
24990,2017,jaguar,xe 20d sedan 4d,21200,sedan,black,sc,32.78,-79.99
16990,2018,hyundai,sonata se sedan 4d,31871,sedan,red,sc,32.78,-79.99
1000,2010,ford,explorer,0,,,sc,32.853069,-79.971987
10990,2005,chevrolet,ex-cab z-71 4x4,149007,truck,silver,sc,32.8215,-80.0568
17990,2018,hyundai,sonata se sedan 4d,25065,sedan,silver,sc,32.78,-79.99
7000,2001,gmc,sierra,142867,,,sc,32.9756,-80.1831
5995,2006,jeep,grand cherokee limited 4x4,191042,SUV,red,sc,32.8215,-80.0568
5850,2009,subaru,forester x limited,181800,hatchback,green,sc,32.993,-80.1257
4885,2002,,oldsmobile bravada,97888,SUV,silver,sc,32.993,-80.1257
19500,2013,,2013 Isuzu NPR,122857,van,white,sc,32.9833,-79.655
14590,2016,,Scion iM Hatchback 4D,65203,hatchback,red,sc,32.78,-79.99
17900,1952,ford,1952,1111,truck,red,sc,33.028,-80.174
11950,1988,jeep,grand wagoneer,120000,SUV,blue,sc,32.834202,-80.046774
2350,2006,chrysler,,200,,,sc,33.809782,-81.043396
5000,2006,mercedes-benz,,169000,sedan,blue,sc,32.8175,-80.0107
3400,2005,,LA,175000,,,sc,33.1971,-80.0233
43988,2017,ford,f-250 stx,1,,,sc,36.1165,-80.0831
16500,2008,chevrolet,tahoe,90000,SUV,,sc,35.8713,-80.0913
3000,1999,ford,ranger xlt 4x4,115000,truck,black,sd,43.524,-96.7341
5950,2014,volkswagen,beetle,210000,hatchback,black,sd,42.537373,-96.744147
7999,2006,ford,f150,206000,truck,black,sd,43.4711,-96.8177
5999,2009,chevrolet,impala,138000,,white,sd,43.4711,-96.8177
24000,2013,gmc,sierra 2500hd,137951,pickup,,sd,44.299583,-96.799446
11500,2015,chevrolet,malibu,106922,sedan,,sd,44.299583,-96.799446
15000,2015,toyota,rav4 awd,110000,SUV,blue,sd,44.5394,-95.1169
24995,2018,toyota,tundra 4wd,27611,pickup,grey,sd,46.136393,-100.169313
5250,2014,ford,focus,103484,sedan,grey,sd,46.136393,-100.169313
15750,2014,ford,f-150,71274,pickup,black,sd,46.136393,-100.169313
6995,2015,ford,focus,47467,sedan,black,sd,46.136393,-100.169313
40750,2019,ford,super duty f-250 srw,31175,pickup,blue,sd,46.136393,-100.169313
13750,2015,chevrolet,silverado 1500,191183,,black,sd,46.136393,-100.169313
11750,2014,buick,enclave,97922,SUV,,sd,46.136393,-100.169313
14250,2013,,Jayco Jay Flight,1,,white,sd,46.136393,-100.169313
19995,2015,ford,expedition el,135348,SUV,white,sd,46.136393,-100.169313
14995,2018,toyota,camry,35771,sedan,,sd,46.136393,-100.169313
22750,2018,ford,explorer,31088,SUV,,sd,46.136393,-100.169313
4999,2014,nissan,versa note sv,188000,,grey,sd,43.702242,-98.029869
3999,2010,ford,fusion sel,216000,,white,sd,43.702226,-98.029826
12500,1982,chevrolet,camaro z28,64100,,silver,sd,43.704538,-98.018524
4999,2007,toyota,sienna xle limited,168200,,,sd,43.546449,-96.692884
15500,2014,chrysler,300-series,47095,sedan,silver,sd,43.54342,-96.755714
39950,2015,porsche,macan turbo awd crossove,53321,,,sd,44.8346,-91.5159
19950,2012,rover,hse 4x4 s,74943,,,sd,44.8346,-91.5159
17350,2011,ram,1500 crew cab,152446,pickup,black,sd,43.5566,-96.8028
12750,2014,ford,taurus,83529,sedan,silver,sd,43.5566,-96.8028
5995,2012,chrysler,200,92526,sedan,white,sd,43.5566,-96.8028
0,2016,ram,2500 crew cab,270115,pickup,white,sd,43.5566,-96.8028
13995,2016,ram,promaster city,89271,other,white,sd,43.5566,-96.8028
8100,2013,volkswagen,jetta sportwagen tdi,96888,hatchback,,tn,34.933154,-80.277901
7995,2016,nissan,sentra,95595,sedan,grey,tn,34.7635,-84.9875
29900,2017,ford,expedition platinum 4x4 gas,72849,SUV,white,tn,34.932873,-80.279102
25990,2015,chevrolet,silverado 1500 work truck,122665,pickup,grey,tn,35.9244,-84.0015
24990,2015,ram,2500 tradesman,140937,pickup,white,tn,35.9244,-84.0015
14700,2015,honda,cr-v ex-l,70672,SUV,brown,tn,34.932639,-80.278301
7800,2012,honda,accord,106000,sedan,silver,tn,35.2023,-84.8476
45300,2018,ram,3500 big horn,34125,truck,black,tn,34.932591,-80.278416
7000,2014,ford,f-250 super duty,288000,truck,white,tn,35.143595,-85.175477
26990,2016,ford,f150 regular cab xl pickup,14230,pickup,black,tn,35.06,-85.25
22990,2018,subaru,impreza 2.0i sport wagon,7762,wagon,,tn,35.06,-85.25
36990,2015,chevrolet,tahoe lt sport utility,51677,other,black,tn,35.06,-85.25
39990,2019,nissan,370z nismo coupe 2d,8373,coupe,white,tn,35.06,-85.25
29990,2019,volkswagen,atlas s 4motion sport,11490,other,,tn,35.06,-85.25
29990,2018,volvo,s90 t5 momentum sedan 4d,13859,sedan,,tn,35.06,-85.25
21590,2017,buick,regal premium ii sedan 4d,14934,sedan,white,tn,35.06,-85.25
15990,2015,toyota,camry le sedan 4d,56696,sedan,black,tn,35.06,-85.25
21850,2015,cadillac,srx,77388,,silver,tn,35.060995,-85.192238
1000,2004,acura,,162000,,,tn,35.1679,-85.0945
3995,2007,jeep,grand cherokee laredo,205000,,,tn,34.927629,-85.210412
12995,2014,ford,transit connect xl cargo,97377,van,white,tn,35.064059,-85.143099
9995,2011,chrysler,town & country touring,109477,mini-van,silver,tn,35.064024,-85.14312
21900,2008,jeep,wrangler unlimited,115000,,silver,tn,35.0401,-85.2956
12777,2010,infiniti,g37s,141000,coupe,grey,tn,35.121441,-85.405897
9995,2016,jeep,compass,120002,other,grey,tn,34.957107,-85.219423
12900,2016,kia,soul,53099,other,blue,tn,34.957107,-85.219423
24750,2015,ford,f150,152689,other,white,tn,34.957107,-85.219423
10500,2011,acura,rdx,170904,other,grey,tn,34.957107,-85.219423
26000,2017,honda,ridgeline,102583,other,black,tn,34.957107,-85.219423
10900,2017,kia,soul,91179,other,green,tn,34.957107,-85.219423
22990,2013,ford,f150 supercrew cab xlt,71288,pickup,,tx,30.26,-97.74
24590,2019,nissan,frontier king cab s,13225,pickup,white,tx,30.26,-97.74
